filename;num_live_knots;max_width_live_knots;num_dead_knots;max_dia_dead_knots;max_width_dead_knots;max_width_knot_collection;num_resin;num_resin_bigger_20;num_resin_bigger_80;overgrown_bool;overgrown_area;marrow_bool;blue_stain_area;rot_bool;rot_area;crack_max_dia
2024_11_15-I20.36.2.bmp;1;0.09;1;20.58;0.16;0.26;;;;;;;;;;
2024_10_03-19.17.2.bmp;4;0.1;;;;0.33;;;;;;;;;;
2024_10_04-U3.15.1.bmp;;;;;;;;;;1;176.78;;0;;;
2024_08_29-IB2.7.1.bmp;;;;;;;;;;;;;0.28;;;
2024_10_04-12.23.2.bmp;3;0.28;1;7.5;0.06;0.82;;;;;;;;;;
2024_11_15-I18.32.1.bmp;;;;;;;;;;;;;0;;;
2024_10_04-U2.17.1.bmp;5;0.29;;;;0.58;;;;;;;0;1;446.18;
2024_11_15-N2.31.1.bmp;;;1;6.64;0.05;;;;;1;27.68;;;1;1682.63;
2024_08_27-S4.12.1.bmp;;;;;;;;;;;;;;;;
2024_11_15-N4.32.2.bmp;;;;;;;;;;;;;0;1;204.02;
2024_10_04-F2.24.2.bmp;6;0.29;1;9.42;0.08;0.74;1;0;0;;;;0;;;
2024_11_15-N4.22.1.bmp;;;;;;;;;;;;;;1;393.55;
2024_10_04-B12.36.1.bmp;;;1;7.88;0.07;;1;1;0;;;;0.65;;;
2024_10_03-14.30.2.bmp;;;;;;;2;2;0;;;;;1;586.34;40.63
2024_10_03-18.26.2.bmp;;;1;5.98;0.05;0.05;;;;;;;;;;
2024_11_15-I22.16.1.bmp;;;;;;;2;0;0;;;;;;;
2024_08_27-S4.11.2.bmp;;;;;;;;;;;;;;;;
2024_10_03-18.16.2.bmp;3;0.08;;;;0.23;;;;;;;;1;338.69;
2024_08_27-S5.2.2.bmp;;;;;;;;;;;;;0.81;;;
2024_11_15-I18.10.1.bmp;;;;;;;;;;;;;;;;
2024_08_27-S4.3.1.bmp;;;1;27.3;0.21;0.21;1;0;0;;;;;;;
2024_10_04-B7.25.1.bmp;;;;;;;;;;;;;0.19;;;
2024_10_04-B12.38.2.bmp;2;0.31;1;20.99;0.18;0.72;;;;;;;0.14;1;248.11;
2024_10_04-B12.7.2.bmp;;;;;;;1;0;0;;;;;;;
2024_10_03-5.3.1.bmp;2;0.15;;;;0.21;;;;;;;0;;;
2024_11_15-I18.23.2.bmp;;;;;;;;;;;;;;;;
2024_10_04-B1.31.2.bmp;;;1;15.68;0.11;0.11;;;;;;;0.08;;;
2024_10_03-6.31.1.bmp;1;0.18;1;7.28;0.06;0.25;;;;;;;0;;;
2024_08_29-I10.16.1.bmp;2;0.19;;;;0.39;;;;;;;;;;
2024_10_03-1.25.1.bmp;5;0.23;;;;0.55;;;;;;;0.01;;;
2024_10_03-2.18.1.bmp;2;0.21;;;;0.35;;;;;;;;;;
2024_10_04-B11.37.2.bmp;2;0.33;;;;0.53;;;;1;46.52;;;;;
2024_10_03-15.22.1.bmp;3;0.25;;;;0.6;;;;;;;;;;
2024_10_04-F2.28.2.bmp;2;0.3;;;;0.38;;;;1;14.37;;0.27;1;109.53;
2024_10_04-B1.11.1.bmp;;;;;;;;;;;;;0;1;1281.89;
2024_10_04-B8.12.2.bmp;1;0.25;;;;;;;;;;;0.31;;;
2024_10_03-20.7.2.bmp;;;;;;;;;;;;;;;;
2024_08_29-I14.12.1.bmp;1;0.23;;;;0.23;2;0;0;;;;;;;
2024_08_27-S8.15.1.bmp;;;;;;;;;;;;;;1;258.67;
2024_10_03-16.36.2.bmp;1;0.16;1;6.09;0.05;0.21;;;;;;;;;;
2024_11_15-N3.37.1.bmp;;;;;;;;;;;;;0;1;562.43;
2024_11_15-I20.28.1.bmp;;;;;;;;;;;;;0;1;4936.79;
2024_10_04-B10.6.1.bmp;3;0.12;;;;0.28;;;;;;;0.61;1;4698.14;
2024_08_29-I13.19.2.bmp;4;0.4;;;;1.23;;;;;;;;;;
2024_10_04-F4.11.1.bmp;1;0.51;;;;;;;;;;;0.87;1;45.22;
2024_08_29-I15.7.1.bmp;2;0.41;;;;0.77;1;1;0;;;;;;;
2024_10_03-8.17.1.bmp;2;0.22;;;;0.34;;;;;;;;;;
2024_11_15-I17.30.2.bmp;;;;;;;;;;;;;;;;
2024_10_04-B6.15.1.bmp;3;0.19;;;;0.4;;;;;;;;1;236.33;
2024_10_04-B6.36.2.bmp;2;0.25;1;11.51;0.1;0.45;;;;;;;0.05;1;1733.58;
2024_10_04-F3.23.2.bmp;1;0.26;1;26.34;0.24;0.5;3;3;0;;;;0.07;;;
2024_10_04-U2.9.2.bmp;2;0.1;;;;0.15;;;;;;;0;;;
2024_10_03-18.29.1.bmp;6;0.17;;;;0.44;;;;;;;0.01;1;185.45;
2024_08_29-A4.10.1.bmp;2;0.23;;;;0.31;;;;;;;;1;290.98;
2024_11_15-I19.19.1.bmp;;;;;;;;;;;;;;;;
2024_08_27-S4.1.2.bmp;1;0.21;1;5.54;0.05;0.27;;;;;;;;;;
2024_10_04-F1.31.1.bmp;;;2;16.52;0.14;0.27;;;;;;;0.78;;;
2024_10_03-1.15.2.bmp;2;0.24;;;;0.48;;;;;;;;;;
2024_10_03-15.10.1.bmp;;;;;;;;;;;;;;;;
2024_08_27-I4.17.2.bmp;3;0.19;;;;0.48;;;;;;;;;;
2024_11_15-I21.1.1.bmp;;;;;;;1;1;0;;;;0;;;
2024_10_03-3.5.2.bmp;1;0.13;;;;;;;;;;;;;;
2024_10_04-F1.32.1.bmp;;;;;;;;;;;;;0.91;;;
2024_10_04-F2.36.2.bmp;2;0.06;;;;0.12;1;1;0;;;;;1;392.41;
2024_10_03-15.24.1.bmp;1;0.21;;;;0.21;;;;1;8.2;;;1;152.88;
2024_10_03-3.1.2.bmp;2;0.51;;;;0.73;;;;1;4.74;;;1;886.34;
2024_10_04-F2.6.1.bmp;2;0.19;2;5.95;0.05;0.36;;;;1;24.21;;0;1;2745.86;
2024_10_03-18.24.1.bmp;3;0.19;;;;0.44;;;;;;;0;;;
2024_08_27-I9.18.2.bmp;2;0.22;;;;0.39;1;0;0;;;;;;;
2024_11_15-I19.30.2.bmp;;;;;;0;;;;;;;;;;
2024_08_27-I8.20.2.bmp;2;0.3;1;9.86;0.09;0.48;;;;;;;0;;;
2024_10_04-B6.9.2.bmp;2;0.4;;;;0.46;;;;;;;;1;55.67;
2024_11_15-N3.21.2.bmp;;;;;;;;;;;;;;;;
2024_10_03-4.26.1.bmp;3;0.19;1;5.58;0.05;0.41;;;;;;;;;;11.67
2024_11_15-N2.21.2.bmp;;;;;;;;;;;;;;1;518.64;
2024_11_15-N1.32.1.bmp;;;;;;;;;;;;;;;;
2024_10_03-17.30.1.bmp;2;0.41;;;;0.64;;;;;;;;1;268.27;
2024_11_15-I17.13.1.bmp;;;;;;;1;0;0;;;;;;;
2024_10_03-16.16.2.bmp;1;0.44;;;;;1;0;0;;;;;1;87.38;
2024_11_15-I23.10.1.bmp;;;1;9.09;0.08;;;;;;;;;;;
2024_10_03-16.5.1.bmp;1;0.12;3;18.26;0.15;0.39;;;;1;348.58;;;;;
2024_08_29-I12.4.1.bmp;2;0.14;;;;0.23;;;;;;;0;;;
2024_10_04-B11.38.1.bmp;;;;;;;;;;;;;0.04;;;
2024_10_04-13.26.1.bmp;5;0.15;;;;0.61;;;;;;;;;;
2024_11_15-I18.7.2.bmp;;;;;;;;;;;;;0;1;1167.64;
2024_11_15-I17.19.1.bmp;;;;;;;;;;;;;;;;
2024_10_04-B1.25.1.bmp;;;;;;;;;;;;;0;;;
2024_10_04-B7.14.1.bmp;1;0.2;;;;;1;0;0;;;;0;;;
2024_10_04-F3.40.1.bmp;1;0.3;1;36.27;0.33;0.63;;;;1;70.89;;0.4;1;2720.25;
2024_10_04-11.2.2.bmp;4;0.16;;;;0.51;1;1;0;;;;0;1;79.15;47.56
2024_10_03-17.8.2.bmp;8;0.26;;;;0.85;;;;;;;;;;
2024_11_15-I18.17.1.bmp;;;;;;;;;;;;;0.02;1;2820.15;
2024_10_04-B13.36.1.bmp;2;0.73;;;;0.79;2;1;0;;;;0.14;1;2645.9;
2024_10_03-14.9.1.bmp;;;;;;;;;;;;;;;;
2024_11_15-N1.27.2.bmp;1;0.06;;;;;;;;;;;;;;
2024_08_29-I12.10.2.bmp;4;0.53;1;15.74;0.14;0.98;;;;;;;0;;;
2024_11_15-N4.20.2.bmp;1;0.2;;;;0.2;1;1;0;;;;0;1;544.3;
2024_10_04-U3.8.2.bmp;2;0.27;;;;0.32;;;;;;;;;;
2024_10_03-10.29.1.bmp;4;0.2;;;;0.5;;;;;;;0;1;25.53;
2024_10_03-6.14.2.bmp;2;0.74;;;;1.16;;;;;;;0;1;375.85;
2024_10_04-B12.33.1.bmp;;;;;;;;;;;;;0.93;1;58.6;
2024_10_04-B5.18.1.bmp;;;;;;;;;;1;52.91;;0.01;;;
2024_10_03-8.13.2.bmp;3;0.18;1;11.31;0.1;0.43;;;;;;;;;;
2024_08_27-S6.5.2.bmp;1;0.36;;;;;;;;;;;;;;
2024_08_29-I15.18.2.bmp;;;;;;;;;;;;;0;;;
2024_08_27-I7.3.2.bmp;3;0.22;;;;0.52;;;;;;;;1;53.05;
2024_08_29-IB2.7.2.bmp;1;0.09;;;;;;;;1;2.31;;0.38;;;
2024_10_04-B9.39.2.bmp;;;;;;;;;;;;;;;;
2024_10_03-8.13.1.bmp;;;1;8.35;0.06;;;;;;;;;;;
2024_08_29-I14.3.2.bmp;2;0.35;1;6.41;0.05;0.49;;;;;;;;;;
2024_10_04-B12.22.2.bmp;;;;;;;;;;;;;0;;;
2024_08_29-I14.1.2.bmp;4;0.35;;;;0.8;;;;1;48.56;;0;1;34.02;
2024_10_04-F3.30.1.bmp;;;2;31.54;0.23;0.46;;;;;;;0.78;1;98.82;
2024_10_03-10.23.2.bmp;4;0.22;;;;0.54;2;1;0;;;;;1;129.49;
2024_08_27-S2.4.1.bmp;;;;;;;;;;;;;;;;
2024_08_29-IB1.12.1.bmp;1;0.35;;;;0.36;;;;;;;0.59;;;
2024_08_29-IB1.14.1.bmp;;;;;;;;;;;;;0.4;1;410.9;
2024_10_04-13.24.1.bmp;;;;;;;;;;1;14.39;;;;;
2024_11_15-N2.4.1.bmp;;;;;;;;;;;;;;;;
2024_10_03-8.31.1.bmp;2;0.27;1;5.6;0.05;0.46;1;1;0;;;;0.03;;;
2024_10_03-14.15.1.bmp;1;0.17;1;14.74;0.13;0.3;;;;;;;;;;
2024_11_15-I21.31.2.bmp;1;0.15;1;5.4;0.05;0.19;;;;;;;;;;
2024_10_04-13.13.1.bmp;2;0.16;;;;0.28;;;;;;;0.01;1;86.21;
2024_10_03-6.4.1.bmp;;;;;;;;;;;;;0;;;
2024_11_15-I21.19.2.bmp;;;;;;;;;;;;;0;;;
2024_10_03-10.38.2.bmp;4;0.12;1;12.1;0.11;0.47;;;;;;;;1;47.12;
2024_11_15-I21.40.2.bmp;;;1;19.32;0.14;;;;;;;;;;;
2024_08_27-I2.2.2.bmp;;;;;;;;;;;;;;;;
2024_10_03-10.17.2.bmp;;;2;15.85;0.12;0.24;;;;1;236.54;;;;;
2024_08_29-I16.4.1.bmp;2;0.82;;;;1.28;;;;;;;;;;
2024_08_27-I4.13.1.bmp;2;0.34;;;;0.67;2;1;0;;;;0;1;186.57;
2024_10_04-11.36.1.bmp;;;1;6.65;0.06;;;;;;;;0.01;;;
2024_10_04-B6.27.1.bmp;3;0.18;;;;0.43;;;;;;;;;;
2024_10_04-12.5.1.bmp;;;1;9.69;0.07;;;;;1;61.82;;;;;
2024_08_27-S1.5.1.bmp;;;;;;;;;;;;;;;;
2024_10_03-5.6.1.bmp;;;;;;;;;;;;;;;;
2024_10_04-B2.21.1.bmp;;;2;15.9;0.14;0.23;2;2;0;;;;0.95;1;149.57;
2024_10_04-B9.38.1.bmp;;;;;;;;;;;;;0.02;1;556.29;
2024_10_03-15.36.2.bmp;3;0.24;;;;0.47;;;;;;;;;;
2024_10_03-18.17.1.bmp;2;0.09;;;;0.18;;;;;;;;;;
2024_08_29-A1.13.2.bmp;6;0.26;;;;0.71;2;2;0;;;1;;1;13202.94;
2024_08_27-I3.10.2.bmp;1;0.37;1;29.75;0.26;0.63;;;;1;273.27;;;;;
2024_10_03-14.11.1.bmp;;;;;;;;;;;;;;;;
2024_10_03-1.40.1.bmp;4;0.17;1;7.7;0.07;0.45;;;;;;;;;;
2024_10_04-B10.17.1.bmp;1;0.13;;;;;2;2;0;;;1;0;1;199.2;
2024_08_27-I8.18.2.bmp;1;0.16;;;;0.16;;;;;;;;;;
2024_11_15-N3.21.1.bmp;;;;;;;;;;;;;;;;
2024_10_03-5.28.2.bmp;1;0.16;;;;0.16;;;;;;;;1;167.33;
2024_11_15-N1.25.2.bmp;;;;;;;;;;;;;0;;;
2024_10_03-5.5.1.bmp;;;1;6.06;0.05;;1;1;0;;;;;1;99.03;
2024_11_15-I18.1.2.bmp;;;;;;;;;;;;;0.01;;;
2024_11_15-I19.22.2.bmp;;;;;;;;;;;;;;;;
2024_10_04-F2.13.1.bmp;;;;;;;1;0;0;;;;0.69;1;228.07;
2024_08_29-I11.20.2.bmp;2;0.19;;;;0.24;1;0;0;1;35.27;;;;;
2024_11_15-N3.24.2.bmp;1;0.08;;;;;1;0;0;;;;0;;;
2024_11_15-N4.17.2.bmp;1;0.23;;;;0.23;;;;;;;;;;
2024_10_03-18.25.2.bmp;2;0.2;;;;0.32;;;;;;;;1;131.29;
2024_11_15-N3.13.1.bmp;;;;;;;;;;;;;;;;
2024_08_27-S12.7.1.bmp;1;0.16;;;;0.16;;;;;;;;;;
2024_11_15-I21.21.2.bmp;1;0.12;2;7.68;0.07;0.24;;;;1;52.39;;;;;
2024_10_03-5.37.2.bmp;2;0.17;;;;0.33;;;;;;;;1;1245.1;
2024_08_27-I7.12.1.bmp;2;0.31;;;;0.49;;;;;;;0;;;
2024_08_27-I3.17.1.bmp;2;0.3;1;7.8;0.07;0.63;;;;;;;0;;;
2024_08_27-S2.8.1.bmp;;;;;;;;;;;;;;;;
2024_10_04-B10.2.2.bmp;;;;;;;;;;;;;;;;
2024_10_03-14.34.1.bmp;;;;;;;;;;;;;;;;
2024_11_15-I18.20.2.bmp;;;;;;;;;;1;154.16;;;;;
2024_10_04-13.34.2.bmp;1;0.75;;;;;;;;;;;0;;;
2024_10_03-15.36.1.bmp;1;0.06;;;;0.06;3;2;0;;;1;0;1;324.79;
2024_08_29-A1.6.2.bmp;1;0.17;;;;0.17;1;1;0;1;37.87;;0;1;22.93;
2024_10_03-19.19.2.bmp;2;0.16;;;;0.22;;;;;;;;;;
2024_10_04-B8.5.2.bmp;;;;;;;1;0;0;;;;0.01;;;
2024_10_03-10.21.1.bmp;7;0.18;;;;0.57;3;2;1;1;5.92;1;0;1;914.62;
2024_08_27-I7.14.2.bmp;2;0.47;;;;0.73;;;;1;8.26;;0;;;
2024_10_04-B5.14.2.bmp;2;0.14;;;;0.22;1;1;0;;;;0.13;1;1021.19;
2024_10_03-6.2.1.bmp;2;0.09;1;7.49;0.07;0.24;;;;;;;0;1;76.76;
2024_11_15-N1.2.2.bmp;;;;;;;;;;;;;;;;
2024_10_03-9.16.2.bmp;1;0.78;;;;;;;;1;28.7;1;;;;
2024_11_15-I17.23.1.bmp;;;;;;;;;;;;;0;;;
2024_11_15-I17.37.2.bmp;1;0.06;1;17.1;0.14;0.2;;;;1;150.82;;0;;;35.15
2024_10_03-7.36.2.bmp;;;1;13.15;0.11;0.11;2;1;0;1;88.95;;0;1;397.8;
2024_11_15-I17.39.2.bmp;;;;;;;;;;;;;0;1;422.07;
2024_08_27-S3.4.1.bmp;;;;;;;;;;;;;;;;
2024_10_03-14.23.1.bmp;1;0.27;;;;0.27;;;;;;;0.01;;;
2024_11_15-I20.29.2.bmp;;;;;;;;;;;;;0;;;
2024_10_03-1.17.1.bmp;;;1;7.31;0.07;;1;0;0;;;;0.02;;;
2024_11_15-N4.12.2.bmp;;;;;;;;;;;;;;;;
2024_10_04-B9.33.2.bmp;;;;;;;;;;;;;0;;;
2024_11_15-N3.33.2.bmp;;;;;;;;;;;;;;;;
2024_11_15-N4.35.2.bmp;1;0.19;;;;0.19;;;;;;;;;;
2024_10_03-2.25.1.bmp;7;0.45;;;;1.02;;;;;;;0;1;342.53;
2024_10_03-17.38.1.bmp;1;0.09;1;14.3;0.13;0.22;;;;;;;;1;71.63;
2024_08_27-S7.1.1.bmp;;;;;;;;;;;;;;;;
2024_10_04-B8.14.1.bmp;2;0.16;;;;0.32;;;;;;;0;;;
2024_10_04-F1.14.2.bmp;;;;;;;;;;;;;0;;;
2024_08_27-I1.12.2.bmp;;;1;8.93;0.07;;;;;;;;;;;
2024_10_03-3.19.2.bmp;6;0.2;;;;0.76;1;1;0;1;62.96;;;;;
2024_08_27-S2.6.2.bmp;1;0.13;;;;0.13;;;;;;;;;;
2024_10_04-B7.29.2.bmp;2;0.26;;;;0.35;;;;1;491.32;;0;1;26.69;
2024_10_03-16.23.1.bmp;;;;;;;;;;;;;;;;
2024_10_04-B9.29.2.bmp;2;0.08;;;;0.16;;;;;;;;;;
2024_11_15-N2.25.2.bmp;;;;;;;;;;;;1;0;;;28.83
2024_10_04-B12.40.1.bmp;1;0.06;;;;;;;;;;;0.83;;;
2024_10_04-U1.8.2.bmp;1;0.37;;;;0.37;;;;;;;0.01;;;
2024_08_27-S3.13.1.bmp;;;;;;;;;;;;;0;;;
2024_08_27-I8.11.1.bmp;4;0.17;;;;0.42;1;1;0;1;113.69;;;;;18.69
2024_10_04-U3.14.2.bmp;;;1;5.13;0.05;;2;1;0;;;;0;;;
2024_11_15-I21.35.1.bmp;;;;;;;;;;;;;;;;
2024_10_03-2.3.1.bmp;2;0.09;;;;0.17;1;0;0;;;;;;;
2024_08_29-I14.15.2.bmp;3;0.22;2;9.6;0.08;0.74;;;;;;;;;;
2024_11_15-I19.3.1.bmp;;;;;;;;;;;;;;;;
2024_10_04-13.15.1.bmp;1;0.07;;;;0.07;5;3;0;;;;;;;
2024_08_27-S8.11.2.bmp;;;;;;;;;;;;;;1;110.92;
2024_10_04-B5.2.1.bmp;;;;;;;;;;;;;0.3;1;529.1;
2024_10_03-14.20.2.bmp;2;0.12;;;;0.19;;;;;;;;;;
2024_10_03-16.14.2.bmp;2;0.3;1;32.37;0.21;0.66;;;;;;;;;;
2024_08_29-I11.4.1.bmp;2;0.13;;;;0.18;;;;1;27.16;;;;;
2024_11_15-I23.38.2.bmp;;;;;;;;;;;;;0;;;
2024_10_04-B5.39.2.bmp;;;;;;;;;;;;;0.01;;;
2024_08_29-IB2.19.2.bmp;2;0.81;;;;0.94;;;;;;;0.41;;;
2024_10_03-3.20.2.bmp;2;0.16;1;6.12;0.05;0.3;;;;;;;;1;44.24;17.96
2024_11_15-I20.37.1.bmp;1;0.14;;;;0.14;;;;;;;0;;;
2024_08_27-I1.15.1.bmp;4;0.17;2;13.14;0.11;0.74;;;;1;29.16;;;;;
2024_10_04-F2.12.1.bmp;;;2;15.73;0.1;0.15;;;;1;182.2;;;1;157.89;
2024_08_29-I12.19.1.bmp;1;0.48;1;12.19;0.1;0.58;;;;1;133.66;;;;;
2024_10_04-B4.18.2.bmp;1;0.05;;;;;;;;1;42.39;;0;1;858.75;
2024_11_15-N4.34.1.bmp;;;;;;0;;;;;;;0;;;
2024_10_04-F3.20.2.bmp;;;1;44.14;0.37;0.37;1;1;0;;;;0.22;1;3477.09;
2024_10_04-B9.11.2.bmp;1;0.24;1;12.7;0.11;0.36;;;;;;;;;;
2024_10_03-5.33.1.bmp;2;0.2;;;;0.27;;;;;;;0;;;
2024_10_04-B11.31.1.bmp;2;0.28;1;6.88;0.06;0.39;;;;1;22.9;;0.01;;;14.8
2024_10_04-B12.15.2.bmp;;;;;;;;;;;;;;;;
2024_11_15-I23.28.1.bmp;;;;;;;;;;;;;;;;
2024_10_03-3.40.1.bmp;2;0.33;;;;0.52;1;1;0;;;;0;1;478.96;
2024_10_04-F3.3.1.bmp;2;0.15;1;12.03;0.11;0.38;;;;1;31.52;;;;;
2024_10_04-B13.20.2.bmp;;;;;;;;;;;;;0;;;
2024_10_04-B5.29.1.bmp;;;;;;;;;;;;;0;;;
2024_10_04-B13.9.1.bmp;3;0.14;;;;0.29;;;;;;;0;;;
2024_10_03-6.38.2.bmp;2;0.63;;;;0.97;;;;;;;0.01;1;6133.02;1.86
2024_10_04-B10.5.1.bmp;2;0.18;;;;0.35;;;;;;;0.06;;;
2024_08_27-I4.2.2.bmp;5;0.44;2;5.84;0.05;1.09;;;;;;;;;;
2024_11_15-I19.9.2.bmp;;;;;;;;;;;;;;;;
2024_08_29-I16.5.1.bmp;4;0.35;;;;0.8;2;2;0;;;;;;;
2024_10_04-B1.26.1.bmp;1;0.26;;;;;;;;;;;0.22;;;
2024_10_03-7.12.2.bmp;1;0.73;;;;;;;;;;;0;;;
2024_10_03-16.1.1.bmp;2;0.22;;;;0.28;2;2;0;;;;;;;
2024_11_15-N3.39.2.bmp;;;;;;;;;;;;;;1;22.76;
2024_10_04-F3.37.2.bmp;;;;;;0;;;;;;;0;;;
2024_10_04-B7.40.2.bmp;;;;;;;;;;1;38.33;;0;1;194.45;
2024_10_04-11.39.2.bmp;5;0.22;;;;0.59;1;0;0;;;;0;;;
2024_10_03-2.1.2.bmp;2;0.42;;;;0.59;;;;1;8.2;;;1;7.87;
2024_11_15-I22.12.1.bmp;;;;;;;;;;;;;0;;;
2024_10_03-20.1.2.bmp;2;0.81;;;;1.12;;;;;;;;;;
2024_10_04-F3.4.2.bmp;;;1;6;0.05;0.05;;;;;;;0;;;
2024_10_04-U4.1.2.bmp;1;0.26;;;;;;;;;;;0;;;
2024_11_15-I21.27.2.bmp;;;1;9.61;0.08;;;;;1;54.26;;;;;
2024_08_29-I14.8.1.bmp;6;0.27;;;;0.78;;;;1;102.74;;;;;
2024_08_27-S4.8.2.bmp;;;;;;;;;;1;215.85;;;;;
2024_11_15-I21.12.1.bmp;;;;;;;;;;;;;0;1;12957.78;
2024_10_04-B1.16.1.bmp;;;2;18.09;0.15;0.27;;;;1;48.38;;0.28;;;
2024_11_15-N2.27.2.bmp;;;1;14.57;0.1;;;;;;;;;;;
2024_10_04-B11.31.2.bmp;2;0.8;;;;0.97;;;;;;;;;;
2024_10_04-B5.10.2.bmp;1;0.19;3;7.42;0.06;0.35;;;;1;33.56;;;1;107.68;
2024_08_27-S3.14.2.bmp;;;;;;;1;1;0;;;;0;;;
2024_08_29-I14.18.2.bmp;5;0.14;1;6.33;0.06;0.56;;;;;;;;;;
2024_08_27-S4.5.2.bmp;4;0.1;;;;0.31;;;;;;;;;;
2024_10_03-17.1.1.bmp;5;0.21;;;;0.69;;;;;;;0;1;871.39;
2024_11_15-I21.4.1.bmp;;;;;;;;;;;;;0;;;
2024_10_04-B13.11.1.bmp;;;1;5.13;0.05;;2;2;0;;;;0;;;
2024_10_04-B10.9.1.bmp;;;;;;;;;;;;;0.02;;;
2024_10_03-15.26.1.bmp;1;0.09;;;;;1;0;0;;;;0.01;1;9.91;
2024_10_03-1.25.2.bmp;1;0.19;1;6.91;0.05;0.25;;;;;;;;;;
2024_10_03-5.13.2.bmp;1;0.3;;;;;;;;;;;;;;
2024_10_04-F2.31.1.bmp;4;0.18;1;5.23;0.05;0.61;1;0;0;1;5.49;;0;;;
2024_10_04-B10.15.2.bmp;6;0.27;1;6.38;0.06;0.67;;;;;;;;1;294.38;
2024_11_15-I23.3.1.bmp;;;;;;;;;;;;;;;;
2024_10_03-9.38.1.bmp;3;0.12;1;5.97;0.05;0.27;;;;;;;0;;;
2024_11_15-I19.21.1.bmp;;;1;12.02;0.1;;;;;1;102.86;;0;;;
2024_10_03-8.39.2.bmp;4;0.12;;;;0.32;3;1;0;;;;;1;17.95;
2024_10_04-13.6.1.bmp;1;0.22;1;24.08;0.07;0.29;;;;;;;0;;;11.44
2024_11_15-I21.35.2.bmp;;;;;;;;;;;;;0;;;
2024_10_04-F2.2.2.bmp;1;0.39;1;29.37;0.26;0.66;;;;1;538.38;;;1;2148.55;
2024_10_04-11.5.2.bmp;;;2;17.63;0.14;0.26;;;;1;56.94;;;;;
2024_08_27-S10.9.1.bmp;;;;;;;;;;;;;0;;;
2024_10_03-10.25.1.bmp;;;1;14.39;0.12;0.12;;;;;;;0;;;
2024_08_27-S10.3.1.bmp;1;0.12;;;;0.12;;;;;;;;1;191.12;
2024_10_03-9.29.1.bmp;;;;;;;;;;;;;0;1;203.02;
2024_10_03-8.21.1.bmp;;;;;;;;;;;;;0;;;
2024_10_03-1.28.2.bmp;3;0.14;;;;0.27;;;;;;;;;;
2024_10_03-20.14.1.bmp;1;0.19;;;;;;;;;;1;0;1;1746.77;15.83
2024_10_03-16.24.2.bmp;7;0.16;;;;0.7;;;;;;;0;;;
2024_11_15-I18.16.1.bmp;;;;;;;;;;;;;;1;645.83;
2024_10_03-18.13.1.bmp;5;0.2;;;;0.67;;;;;;;0;;;
2024_08_27-I2.15.2.bmp;2;0.15;;;;0.29;;;;;;;;;;
2024_10_04-B2.32.2.bmp;1;0.29;;;;;;;;;;;0;;;
2024_11_15-I21.20.1.bmp;;;;;;;;;;;;;;;;
2024_10_04-B5.9.2.bmp;;;1;9.79;0.08;0.09;2;2;0;1;155.42;1;0.01;1;2262.78;
2024_10_03-2.40.1.bmp;;;1;6.51;0.06;;;;;;;;;;;
2024_10_03-4.22.1.bmp;5;0.25;;;;0.84;1;0;0;1;12.49;;;;;32.55
2024_10_03-9.5.2.bmp;3;0.24;;;;0.36;2;2;0;;;;;1;1030.69;15.75
2024_11_15-I17.36.2.bmp;2;0.12;;;;0.23;1;0;0;1;29.35;;;;;
2024_08_27-I6.5.2.bmp;2;0.34;3;11.06;0.1;0.81;;;;;;;;1;43.41;
2024_11_15-N1.22.2.bmp;;;;;;;;;;;;;;1;11361.23;
2024_08_29-IB1.11.2.bmp;;;1;29.91;0.23;;;;;;;;0.96;;;
2024_11_15-I20.12.2.bmp;;;1;26.67;0.13;;;;;;;;0;1;119.38;
2024_10_03-6.21.1.bmp;2;0.24;1;6.65;0.06;0.49;1;0;0;;;;;;;
2024_10_04-B3.29.1.bmp;4;0.17;;;;0.45;8;4;2;;;;;;;40.54
2024_10_04-B8.27.1.bmp;1;0.15;1;20.86;0.19;0.34;;;;1;413.27;;0;1;123.8;
2024_10_04-B1.13.2.bmp;;;;;;;;;;;;;0;;;
2024_10_04-B12.19.1.bmp;1;0.62;1;7.28;0.06;0.69;;;;;;;0.73;;;
2024_10_04-B9.5.1.bmp;;;1;29.5;0.19;;;;;;;;0.92;1;144.65;
2024_10_04-B1.8.1.bmp;;;;;;;;;;;;;0;;;
2024_08_29-I16.8.1.bmp;2;0.29;;;;0.45;;;;;;;0;;;
2024_08_27-S8.12.1.bmp;1;0.07;;;;0.07;;;;;;;;;;
2024_10_04-B3.29.2.bmp;3;0.07;;;;0.2;6;3;0;;;;;;;33.85
2024_10_04-B10.30.1.bmp;;;;;;;;;;;;;;;;
2024_10_03-10.27.1.bmp;;;1;7.45;0.06;;;;;;;;;1;524.17;
2024_10_04-F1.11.2.bmp;2;0.09;;;;0.17;;;;;;;0;1;253.78;
2024_11_15-I23.27.1.bmp;;;;;;;;;;;;;0;;;
2024_10_04-F1.8.2.bmp;;;1;25.4;0.11;;;;;1;133.03;;0;1;5231.3;
2024_08_29-I13.3.1.bmp;2;0.23;1;11.53;0.1;0.54;;;;;;;;;;
2024_10_04-B12.11.2.bmp;3;0.16;;;;0.34;;;;;;;0;;;
2024_10_03-16.34.2.bmp;2;0.27;;;;0.34;;;;;;;0;;;
2024_11_15-I22.16.2.bmp;;;;;;;;;;1;76.21;;;;;
