"sample_name","Quality","Quality_Factor","Density","MOE","MOR","PrePD","PostPD","max_knot","knot_decisive"
"N3.39",1,"1",405.986,9.984253182,71.24744682,16.45998907,3.624670029,0,NA
"N3.4",1,"1",402.401,8.281978665,69.1230252,7.900020599,0,5,NA
"N3.40",1,"1",416.709,9.42782073,73.5121962,14.78000546,2.840015411,0,NA
"N3.5",2,"2",413.429,9.682798169,60.41418025,5.060008526,1.979979515,24,1
"N3.6",1,"1",404.256,9.447509722,70.37545794,10.32001352,0,0,NA
"N3.7",2,"2",398.017,8.447243935,60.40110314,8.021736622,0,0,1
"N3.8",1,"1",387.87,9.003856688,64.71727076,9.639998913,2.939996719,6,NA
"N3.9",1,"1",383.143,8.69407006,64.10758233,9.699996948,0,8,NA
"N4.1",1,"1",473.381,11.35654447,84.48588869,13.0600071,2.539997101,0,NA
"N4.10",1,"1",425.096,10.91803534,79.56647334,14.82001495,1.11999321,0,NA
"N4.11",1,"1",420.473,10.62890457,79.61797773,13.99998283,3.42416954,0,NA
"N4.12",1,"1",426.55,9.604469354,78.76114599,10.31997681,4.797664642,7,NA
"N4.13",1,"1",403.661,9.894355455,73.65335403,12.84000587,4.699979782,0,NA
"N4.14",1,"1",419.014,10.63239978,80.50957561,11.70001888,1.392940521,17,NA
"N4.15",1,"1",415.292,9.661149821,73.74646001,13.69999409,2.899986267,5,NA
"N4.16",1,"1",426.625,11.16187232,82.50238343,15.65999508,5.643745422,0,NA
"N4.17",1,"1",419.888,10.42277321,71.9149776,6.400005817,9.910045624,23,NA
"N4.18",1,"1",408.585,10.37825365,76.47846988,17.4200058,0.579996109,0,NA
"N4.19",2,"2",390.653,8.315264405,57.11911656,6.27999115,0,20,1
"N4.2",2,"2",419.097,10.61753642,82.31823417,15.00856829,0,5,NA
"N4.20",2,"2",418.618,10.20375652,72.48323309,8.599978447,9.447379112,20,1
"N4.21",1,"1",413.933,10.03833824,70.17177134,10.42000294,3.611358643,0,NA
"N4.22",1,"1",418.953,10.13525978,78.68059747,14.11997747,0,0,NA
"N4.23",1,"1",395.674,9.56530257,68.71247903,10.40000343,0,0,NA
"N4.24",1,"1",418.506,10.22081975,68.62526253,7.879983902,13.1190834,0,NA
"N4.25",1,"1",398.562,8.505515663,67.90044465,13.08002043,0,14,NA
"N4.26",2,"2",422.162,9.947218286,62.87215353,8.120002747,0.360005379,22,1
"N4.27",1,"1",416.404,10.27036743,74.29603033,9.82002306,2.219987869,16,NA
"N4.28",1,"1",429.725,9.922252445,67.67300023,5.820013523,0,0,NA
"N4.29",2,"2",429.556,8.506625156,58.30973755,3.08000803,0,13,1
"N4.3",1,"1",419.465,10.6341597,81.40478194,13.28002977,2.331758499,0,NA
"N4.30",1,"1",393.534,8.609940367,57.21722846,4.04001236,1.380001068,0,NA
"N4.31",2,"2",417.753,10.19929149,70.14716581,11.12000799,3.279994965,0,NA
"N4.32",3,"3",420.78,10.81557526,82.76946795,10.78002071,6.84000206,0,NA
"N4.33",2,"2",416.145,8.868539718,53.44845159,3.359984398,4.449756622,25,1
"N4.34",1,"1",347.56,5.960442251,45.0554754,5.100028992,0,0,NA
"N4.35",2,"2",430.406,10.75108472,80.60480295,11.74001646,1.479995728,19,1
"N4.36",2,"2",433.423,10.74218919,75.67303956,10.28000355,3.350162506,15,1
"N4.37",3,"3",416.708,9.617140534,72.12970813,13.6999712,0.020004272,36,1
"N4.38",2,"2",420.552,10.28898094,75.05195888,13.62001133,1.040006638,0,NA
"N4.39",1,"1",426.342,11.44267005,70.9748512,9.309761047,8.310009003,0,NA
"N4.4",2,"2",418.158,9.281685618,69.31078894,8.179990768,0,0,NA
"N4.40",1,"1",401.138,8.829239266,62.9133377,5.579998016,0,0,NA
"N4.5",2,"2",416.614,8.786952222,70.86636429,9.579988003,0,14,1
"N4.6",1,"1",415.788,10.44292523,81.21248939,15.32000637,0,0,NA
"N4.7",1,"1",411.088,9.577747154,72.57818983,10.45999384,5.997451782,0,NA
"N4.8",2,"2",421.923,9.397327043,68.92770779,8.919989586,2.962686539,27,1
"N4.9",1,"1",418.631,10.18780005,76.35365633,12.81998014,4.465770721,0,NA
"S1.1",2,"2",386.324,8.624227169,62.99720925,12.14058924,0.040010452,11,1
"S1.10",1,"1",377.589,8.447538548,63.55788165,15.04021215,0,0,NA
"S1.11",1,"1",430.762,7.962419138,64.20636521,9.980006695,0.640062332,8,NA
"S1.12",1,"1",393.796,7.986213831,57.91239638,6.559997559,0.020066261,11,1
"S1.13",1,"1",390.362,8.855703338,64.60544149,11.27999783,0.199995041,52,1
"S1.14",1,"1",399.188,8.574066928,60.24701542,6.44000721,0.020007133,0,NA
"S1.15",2,"2",377.193,7.725347091,55.67964743,9.20179987,0,8,1
"S1.2",3,"3",513.606,9.738167438,79.29051032,13.19735479,0.060003281,9,NA
"S1.3",1,"1",386.402,8.246377356,61.73261875,8.921805382,0,0,NA
"S1.4",1,"1",400.617,8.0213666,64.99486228,13.33999348,0.020004272,0,NA
"S1.5",1,"1",447.829,8.436035035,67.99922379,7.819983482,2.720023155,0,NA
"S1.6",3,"3",387.685,8.24987156,64.01804636,12.55999565,2.909402847,6,NA
"S1.7",2,"2",404.481,8.373620831,58.89375454,7.55999136,0.619999886,17,1
"S1.8",1,"1",399.049,8.285231153,57.28222334,4.099999905,0,0,NA
"S1.9",2,"2",371.31,5.994452134,47.85672996,5.479997635,0,8,1
"S10.1",2,"2",386.446,7.294159886,47.92257837,2.919975281,1.440014839,12,1
"S10.10",1,"1",383.587,7.022001541,50.99400873,4.020001411,0,0,NA
"S10.11",1,"1",438.236,9.63966598,77.67454081,11.49999285,3.540002823,37,1
"S10.12",1,"1",436.771,7.451274923,38.72452968,4.279994488,0.120014191,13,NA
"S10.13",2,"2",450.567,8.96219055,61.1940681,4.700003147,6.219991684,12,1
"S10.15",2,"2",368.961,6.177465179,52.23099837,10.40142488,0,6,NA
"S10.2",1,"1",363.65,6.549406491,54.1132534,12.14000416,0.020000458,0,NA
"S10.3",2,"2",451.006,7.752599237,65.41045161,9.82494545,0,28,1
"S10.4",2,"2",434.001,9.562297058,76.05584008,10.19998932,2.840026855,79,1
"S10.5",2,"2",475.092,11.12850942,76.96985222,10.0600071,0.401819229,17,1
"S10.6",2,"2",450.123,10.02516164,77.68258975,14.76002645,7.497161865,7,1
"S10.7",3,"3",488.179,7.314845407,65.83048551,7.20141983,0.040035248,0,NA
"S10.9",1,"1",380.921,7.17772796,53.98820284,3.739995956,0.040005684,0,NA
"S11.1",3,"3",369.814,6.857239381,49.488001,3.761014938,0,12,NA
"S11.10",3,"3",465.146,8.180432081,70.1926097,9.520993233,0,0,NA
"S11.11",1,"1",391.539,8.577595571,59.63971117,6.24000597,2.635748863,0,NA
"S11.12",1,"1",481.75,9.631922121,81.27511533,13.80102158,6.059991837,7,NA
"S11.13",1,"1",424.97,7.173206813,60.21687414,9.579987526,0,0,NA
"S11.14",2,"2",392.518,8.06339052,58.33102143,8.90715313,0,26,1
"S11.15",1,"1",394.965,8.493852159,58.73268988,9.016562939,0.040006638,0,NA
"S11.2",2,"2",436.253,9.60905692,76.5995933,18.86000681,0.040662766,40,1
"S11.4",1,"1",450.509,7.062310566,55.962062,4.320006371,0.019999504,10,NA
"S11.6",2,"2",433.921,9.962844806,72.72272786,13.76100016,6.219999313,28,1
"S11.7",2,"2",428.786,8.429808242,62.41681666,6.800003529,3.240146637,17,NA
"S11.8",2,"2",379.471,8.684300797,60.05737074,8.56099081,4.15217495,12,1
"S11.9",1,"1",393.996,7.851658133,62.5702022,10.28018904,0,0,NA
"S12.1",2,"2",380.919,8.308133057,54.57471653,4.100000381,0.039982796,25,1
"S12.11",2,"2",387.208,7.943322834,57.55523351,6.900015354,1.499991417,17,1
"S12.12",1,"1",407.432,9.221448183,52.91256869,3.940625668,7.400012016,23,NA
"S12.13",2,"2",440.79,8.923347963,62.40142736,7.739983082,2.294963837,20,1
"S12.15",3,"3",405.465,8.749362509,63.25586728,9.249354362,0.100008011,21,NA
"S12.2",1,"1",393.483,9.399358353,66.96062904,13.43999624,2.890565872,0,NA
"S12.3",3,"3",435.495,7.391900471,24.89378894,0,0,31,1
"S12.4",3,"3",403.603,8.245015188,67.1837363,10.68000984,0,0,NA
"S12.5",3,"3",431.997,7.576448901,49.56789601,3.13998127,0.121025085,34,1
"S12.7",2,"2",404.355,7.663183406,47.5006404,2.059993744,3.125766754,16,NA
"S12.8",2,"2",436.22,9.598183164,74.86651271,13.92059231,3.443956375,40,1
"S13.1",1,"1",398.738,8.113304381,67.38924356,12.09999895,0,0,NA
"S13.10",3,"3",540.666,7.290672425,65.02518722,2.979996681,0.040061951,11,NA
"S13.11",1,"1",400.369,9.024741907,64.00553786,5.200017452,7.359994888,0,NA
"S13.12",3,"3",434.741,8.714213838,56.88640818,4.160194397,0.120041847,13,NA
"S13.13",1,"1",407.695,8.15686731,69.71013321,9.560006142,0.040021896,0,NA
"S13.14",3,"3",435.446,6.887367218,48.86028874,2.139984131,4.127793312,71,1
"S13.15",3,"3",429.941,9.871293662,80.83145863,13.7600131,4.590555191,30,1
"S13.16",3,"3",473.713,5.926097027,71.9596453,13.13999653,0,0,NA
"S13.17",1,"1",396.63,7.636203963,49.66468894,3.060628414,0,7,NA
"S13.18",2,"2",386.689,7.653918498,59.14974678,6.619996548,0.020094872,28,1
"S13.19",3,"3",430.328,10.18817549,78.8667667,9.700017929,6.020605087,44,1
"S13.2",2,"2",378.939,8.149626138,56.77428888,8.459978104,1.460036278,8,1
"S13.20",1,"1",379.275,9.114099492,64.20670951,8.040000916,4.079358101,5,NA
"S13.3",1,"1",380.103,9.174106364,58.98454685,7.479994774,3.160017014,5,NA
"S13.4",1,"1",407.703,8.129464937,60.96423809,8.159981251,0,9,NA
"S13.5",1,"1",398.037,8.853413366,66.65421965,10.17575693,0.200006485,0,NA
"S13.7",1,"1",391.9,7.845476676,59.92295228,10.02001333,0,9,NA
"S13.8",3,"3",391.851,8.329510922,59.49557722,7.099991798,0.04001236,10,NA
"S2.1",2,"2",422.086,9.492098985,64.33301541,6.219980717,2.200086594,21,1
"S2.10",2,"2",400.705,9.122410283,68.02899608,14.61999607,1.020040512,0,NA
"S2.11",2,"2",390.576,7.761529113,58.19318799,7.039997101,3.706255913,9,1
"S2.12",1,"1",395.804,8.225699419,59.68168775,12.12000275,0,17,1
"S2.14",1,"1",406,8.98474016,57.64866108,3.140010834,7.365358353,8,NA
"S2.15",3,"3",448.927,9.203789554,56.9338172,1.759990215,0.040011406,12,1
"S2.2",2,"2",481.474,7.672358031,54.73351486,2.800018787,0.020076752,29,1
"S2.3",2,"2",380.083,6.692611659,56.08016087,8.760001183,0.099996567,11,1
"S2.4",1,"1",384.545,7.876918325,61.69450283,11.20060825,0,8,NA
"S2.5",1,"1",406.393,9.088497889,66.18492628,9.940012932,5.979999542,11,1
"S2.6",1,"1",375.078,7.29283191,57.99005623,7.520590782,0.040042877,13,NA
"S2.7",1,"1",392.289,9.668666989,67.72003735,11.8410058,2.952163696,0,NA
"S2.8",1,"1",406.097,7.191396581,60.17212074,8.719997883,1.819992065,6,NA
"S2.9",1,"1",401.751,9.576801898,67.87386167,10.52001524,1.039924622,6,NA
"S3.1",2,"2",410.717,8.054887313,58.8962852,8.499984741,0.120191574,25,1
"S3.10",1,"1",398.193,9.030485332,65.24816204,12.95997715,1.459997177,0,NA
"S3.11",2,"2",406.386,9.436728624,63.19120418,6.339992523,7.939863205,11,1
"S3.12",3,"3",480.347,7.231911538,57.65615135,2.90001297,0,0,NA
"S3.13",2,"2",361.895,6.273829203,52.85987529,10.57999611,0,0,NA
"S3.14",1,"1",394.918,8.306761103,62.44660103,8.519997597,7.340019226,0,NA
"S3.15",2,"2",361.521,6.677419332,41.17032366,4.980001926,4.320204735,10,1
"S3.2",2,"2",411.046,9.457591526,65.73448063,8.599983215,4.235007286,0,NA
"S3.3",1,"1",380.308,6.342609535,44.71042624,2.999998093,0,48,1
"S3.4",1,"1",397.855,9.313102229,64.53919749,9.600018978,2.639984131,49,1
"S3.5",2,"2",441.084,9.147171602,64.37402959,7.309380531,5.719981194,26,1
"S3.7",3,"3",435.055,7.802685897,52.75392043,2.980013371,0,23,1
"S3.8",1,"1",391.093,9.372445695,61.0563696,7.421001434,1.028708458,0,NA
"S3.9",1,"1",377.424,8.332362577,59.76356425,7.259995937,2.320006371,13,NA
"S4.1",2,"2",358.888,7.557719913,60.40845504,14.23997545,0,21,1
"S4.10",3,"3",410.203,7.927219594,47.95743535,5.820009708,0,48,1
"S4.11",1,"1",404.827,8.96060665,69.26607109,12.06001377,2.379987717,5,NA
"S4.12",1,"1",384.513,7.77743647,47.62286419,3.820004463,3.840019226,0,NA
"S4.13",1,"1",394.522,7.708940424,60.17620261,6.280011654,4.36375618,22,NA
"S4.14",3,"3",392.525,5.00717009,43.72084766,5.440000534,0,25,NA
"S4.15",1,"1",404.208,9.563806686,66.38596273,10.76000214,3.159990311,0,NA
"S4.2",1,"1",443.279,8.33386894,65.93510963,8.300236702,0,37,1
"S4.3",2,"2",417.895,8.792685643,61.41864773,6.620014668,0.260032654,21,1
"S4.4",3,"3",374.124,7.528079399,50.5971526,4.939995289,0.02013588,42,1
"S4.5",2,"2",355.708,7.536961699,52.10594851,5.500623226,0.260053635,18,1
"S4.6",1,"1",396.933,8.207094134,62.05586336,8.960008144,1.959997177,0,NA
"S4.7",1,"1",390.316,7.527680734,59.88901711,9.480021,0.680002213,10,NA
"S4.8",2,"2",396.487,7.49862705,60.15969498,8.399991035,0,0,1
"S4.9",1,"1",380.591,7.262348924,59.1234557,7.880012512,0.019995689,14,1
"S5.1",1,"1",435.887,8.865431118,71.47465241,9.419996738,0,8,NA
"S5.10",1,"1",396.036,8.148105306,64.54722523,12.23999786,0.039991379,0,NA
"S5.11",1,"1",391.702,9.035715131,62.05117299,6.95999527,2.647750854,18,1
"S5.12",1,"1",385.284,9.020785538,60.57448126,10.02018118,0.75998497,0,NA
"S5.13",3,"3",413.487,7.649929312,56.67125099,5.39997673,0.021021843,79,1
"S5.14",3,"3",429.53,6.752568435,48.98198055,1.679981232,0,38,1
"S5.15",3,"3",392.648,7.196681436,42.54548901,0.599993706,4.040009499,32,1
"S5.2",2,"2",350.033,6.361862695,49.17032302,5.879989624,0.520015717,0,NA
"S5.3",2,"2",396.647,7.824049661,57.49366303,7.840994358,0,15,1
"S5.4",1,"1",384.93,9.527811845,60.64051232,8.360019207,3.639989853,0,NA
"S5.5",1,"1",436.028,8.785875953,58.06723229,4.619990349,2.400011063,10,NA
"S5.6",3,"3",472.567,11.04276318,81.64660206,10.00000763,4.540025711,11,NA
"S5.7",1,"1",390.565,9.306376623,66.58331852,12.78001595,0.739994049,39,1
"S5.8",3,"3",461.437,8.185703995,44.65028989,2.719997406,4.360056877,26,1
"S5.9",2,"2",455.621,9.321597964,78.09353265,15.14001417,1.580013275,22,1
"S6.1",1,"1",406.515,7.755766385,53.40750457,4.2800107,0.039993286,8,NA
"S6.10",3,"3",469.491,7.298309266,55.62975424,3.31998539,0,83,NA
"S6.11",1,"1",394.58,8.838987474,60.74703195,6.76000309,3.040027618,6,NA
"S6.12",2,"2",484.974,11.69456461,81.01395103,7.839977264,9.781763077,14,1
"S6.13",2,"2",384.007,8.647445874,54.07527418,5.600013256,4.759993553,11,1
"S6.14",2,"2",366.114,6.328542753,35.07984352,0,0,47,1
"S6.15",1,"1",439.378,10.71758444,77.47541012,9.161417961,9.646945953,6,NA
"S6.2",3,"3",422.84,6.903845216,48.64545762,2.339984894,0,13,NA
"S6.3",1,"1",367.442,7.960683454,59.89305972,12.90179968,0,0,NA
"S6.4",2,"2",436.252,9.417421613,60.88151012,5.019995689,2.319983482,0,NA
"S6.5",3,"3",381.578,7.005502259,38.73122733,2.420003891,1.479998112,36,1
"S6.6",2,"2",371.064,6.05437357,48.58869789,6.159988403,0,12,1
"S6.7",1,"1",427.716,8.919274812,67.04404481,10.75998068,1.327375412,17,1
"S6.8",2,"2",381.937,7.477533378,55.59678975,10.90858412,0.01999855,37,1
"S6.9",2,"2",468.496,10.79700265,73.8245504,10.20001888,3.040018082,24,1
"S7.1",1,"1",408.147,9.19385414,67.18741165,8.159993649,4.135357857,0,NA
"S7.10",1,"1",392.471,8.786812891,65.88702981,9.840008736,0.040063858,5,NA
"S7.11",2,"2",376.385,8.514433421,59.62608308,9.620611668,0.04001236,9,1
"S7.12",2,"2",420.592,8.826188581,68.31788737,8.819998264,3.360013962,5,NA
"S7.13",1,"1",387.976,9.027150413,65.75559237,8.279989243,3.440024376,0,NA
"S7.14",3,"3",394.968,5.921232176,43.85908922,6.679992676,0,31,1
"S7.15",2,"2",436.755,8.703083926,70.29328876,9.319993019,2.384176254,11,NA
"S7.2",2,"2",465.211,7.220392282,37.67850073,0,0.040003777,26,1
"S7.3",1,"1",398.458,9.18637088,64.12620686,6.140005112,6.249739647,0,NA
"S7.4",3,"3",388.404,6.577571518,50.96008293,7.080001354,0.020003319,0,1
"S7.5",1,"1",437.783,10.48816835,78.06826448,14.26000118,6.255523682,0,NA
"S7.6",1,"1",394.755,8.941960137,66.94717348,11.88142586,1.039974213,7,NA
"S7.7",1,"1",365.183,6.548884987,50.9605188,7.020590782,0,0,NA
"S7.8",1,"1",354.466,5.362093706,49.50568067,8.639998436,0,5,NA
"S7.9",3,"3",488.605,9.544009035,53.72195509,7.899984837,2.860211372,50,1
"S8.1",3,"3",441.621,11.04501058,79.02085151,15.61999273,5.982164383,24,1
"S8.10",3,"3",470.775,8.244971654,32.15883467,2.859998226,12.19999886,52,1
"S8.11",1,"1",449.522,11.21096146,78.19071346,14.61998796,4.805831909,0,NA
"S8.12",1,"1",392.174,9.807378578,62.18625934,5.839988708,4.459986687,7,NA
"S8.13",2,"2",443.587,8.370910402,48.46900325,4.220014095,2.540005684,33,1
"S8.14",3,"3",394.568,6.395315763,45.98359922,5.179987431,0,37,1
"S8.15",2,"2",451.143,11.70095293,82.5446945,16.56000566,4.919996262,0,NA
"S8.2",3,"3",391.355,7.888258555,59.92899539,7.979995728,0,19,NA
"S8.3",3,"3",462.825,7.644649416,50.32083593,3.139991283,2.46001339,51,1
"S8.4",1,"1",350.86,7.49732792,50.7165726,4.040006161,3.400001526,13,NA
"S8.5",2,"2",396.987,8.728298858,65.08784273,10.72001553,0.899997711,10,NA
"S8.6",2,"2",393.993,8.28195373,48.91234914,6.040000439,0.740015984,19,1
"S8.7",2,"2",406.025,7.010920626,55.667127,6.379994392,0,25,1
"S8.8",1,"1",373.851,8.345139233,60.94030888,7.321017265,0.059998512,11,NA
"S9.1",2,"2",390.98,6.743347526,55.78410304,8.919995785,0,0,NA
"S9.10",3,"3",476.025,2.518653813,11.27543855,2.179998636,15.55999041,57,1
"S9.11",3,"3",397.09,8.154325725,62.56535329,10.49998903,0,12,NA
"S9.12",2,"2",441.827,9.596754441,57.30777329,2.119986057,13.24001026,17,1
"S9.13",2,"2",397.03,7.679603411,61.96832275,11.15999651,3.301584244,17,1
"S9.14",2,"2",398.77,8.960289941,67.83308047,13.09998417,0,13,NA
"S9.15",3,"3",408.151,8.110803143,58.77212703,6.020010948,3.640949249,35,1
"S9.2",2,"2",410.893,8.367401923,53.69799679,3.941405296,0.020051003,8,1
"S9.3",1,"1",413.58,8.04616649,65.1869888,11.30000448,0.020055771,13,NA
"S9.5",3,"3",394.014,8.272888148,56.00499956,5.460006237,4.340010643,5,NA
"S9.6",3,"3",408.535,7.053755845,43.39280723,1.30001688,1.119995117,10,NA
"S9.7",3,"3",415.772,6.921576633,43.48843413,3.799993992,4.079996109,42,1
"S9.8",2,"2",394.923,8.66119572,59.99743375,5.941811085,0.700016975,24,1
"S9.9",3,"3",371.267,6.556568298,53.60309079,6.701000214,0,5,NA
"U1.1",3,"3",428.982,8.899756531,59.38376963,3.680206776,5.058959961,30,1
"U1.10",3,"3",414.414,9.852648888,70.44813422,15.4601984,0,23,1
"U1.11",2,"2",372.519,6.492320634,39.86237623,1.919988155,2.160040855,17,1
"U1.12",3,"3",465.163,8.784177714,67.14969711,5.079993725,1.033992767,19,NA
"U1.13",2,"2",414.233,8.704279102,53.65874058,2.819980621,4.940012932,22,1
"U1.14",2,"2",432.774,8.366322108,57.91170612,7.121826172,0.119997978,11,1
"U1.15",3,"3",414.625,8.82761787,48.74782069,3.840001106,0.999988556,26,1
"U1.16",2,"2",409.581,8.194384207,56.7335919,6.020025253,1.899974823,10,NA
"U1.17",2,"2",424.852,8.801964522,54.18351129,3.139993668,0.040044785,21,1
"U1.18",2,"2",426.651,6.927323725,53.48175535,4.759994984,0.019987106,24,1
"U1.19",2,"2",444.103,9.885656256,64.67288872,3.340008736,4.999997139,23,1
"U1.2",2,"2",437.143,9.367186667,70.90427184,9.200006962,1.176044464,30,1
"U1.20",2,"2",406.459,9.203044244,68.52591204,14.15998983,0,30,1
"U1.3",2,"2",457.1,8.891238554,43.35005194,6.299998283,11.97999859,14,1
"U1.4",2,"2",419.313,8.330269906,53.34305204,2.640004158,2.801362991,23,1
"U1.5",1,"1",421.541,9.973632108,70.99001088,11.79999542,1.119998932,21,1
"U1.6",2,"2",413.228,7.6349951,62.7461881,13.28059435,0,10,1
"U1.7",2,"2",419.401,9.832833493,66.75484326,7.359971046,3.240121841,21,1
"U1.8",2,"2",411.855,7.92207478,59.3611754,6.639989376,3.077580452,43,1
"U1.9",3,"3",450.764,7.087240029,48.55351378,3.339993,0.040018082,19,NA
"U2.1",2,"2",441.696,9.182710469,67.99036763,7.661783695,0.040018082,24,1
"U2.10",1,"1",386.459,8.416993695,60.62867102,9.659994602,0,21,1
"U2.11",3,"3",405.602,8.290405165,54.5459895,5.720003128,3.479217529,20,NA
"U2.12",3,"3",471.606,9.895694983,60.98189185,3.099998951,5.339998245,37,1
"U2.13",2,"2",428.798,9.473306721,56.82224134,4.260005474,4.840003967,27,1
"U2.14",1,"1",434.592,7.393656624,46.3756741,0.660628796,0,21,1
"U2.15",2,"2",396.822,8.605396043,63.66176552,7.440026283,0.020054817,16,1
"U2.16",2,"2",375.582,7.040070301,53.02302565,4.560023785,0,11,1
"U2.17",2,"2",441.794,7.894645892,55.07433427,2.999995708,0.039998055,29,1
"U2.18",2,"2",439.001,8.975084047,59.76302742,10.5199852,0.060211182,13,1
"U2.19",2,"2",433.092,8.897580148,61.66113245,5.81999588,6.580002785,11,1
"U2.2",3,"3",462.771,9.633166081,52.40532135,3.259999752,0.16003418,16,NA
"U2.20",3,"3",477.856,6.065286429,21.78395773,0,1.160004139,37,NA
"U2.3",3,"3",370.203,6.20320248,47.011495,3.640003204,6.679992676,14,1
"U2.4",2,"2",366.198,7.388346025,51.30784146,4.180000305,5.034947395,17,1
"U2.5",3,"3",454.799,8.771585689,63.99098771,5.220008373,5.839770317,19,NA
"U2.6",3,"3",479.818,2.687311353,10.84353399,0.646007538,0,10,NA
"U2.7",2,"2",416.23,8.460877284,69.96808457,12.54000473,0.460031509,21,1
"U2.8",2,"2",401.873,7.866759342,46.2940053,4.580015182,4.821011543,16,1
"U2.9",3,"3",366.653,6.263365447,40.60941932,3.179993629,0.021029472,11,NA
"U3.1",1,"1",459.351,9.666464477,69.16093362,6.539979935,6.439992905,26,1
"U3.10",2,"2",421.822,8.63827629,56.6928985,5.779969692,0.520055771,12,1
"U3.12",2,"2",400.212,8.015795548,57.15682704,8.741019726,0.020040512,12,1
"U3.13",2,"2",449.505,7.258389251,45.68805202,3.800004482,0.159995079,25,1
"U3.14",2,"2",375.208,6.466766632,46.90724423,4.060007095,0.021801949,19,1
"U3.15",1,"1",407.628,9.505451315,44.41156125,0,1.035499096,19,1
"U3.17",3,"3",487.771,10.41292313,71.72214106,6.439984322,8.680024147,23,1
"U3.18",1,"1",439.864,8.387574931,62.36534171,5.039994717,0,22,1
"U3.19",1,"1",393.076,7.600230522,58.90990894,8.700006485,1.037088394,14,1
"U3.2",2,"2",408.995,8.494033,61.60969243,7.200001717,0.960080147,15,1
"U3.20",2,"2",409.038,8.282098029,54.16688678,3.900600433,1.220005989,23,1
"U3.3",2,"2",410.574,7.744718477,53.39811924,4.660189152,0.040008545,16,1
"U3.4",3,"3",460.657,5.63068673,40.49222057,2.020624161,0,58,NA
"U3.5",2,"2",454.799,8.632524088,66.35572501,7.02183342,0.30001545,14,1
"U3.6",2,"2",445.545,8.764549627,66.74721588,8.17999506,3.255778313,19,1
"U3.7",2,"2",389.914,6.515341561,51.34643002,5.581787109,0.020009995,8,1
"U3.8",2,"2",444.198,8.530715289,67.75376479,7.639987469,0.12008667,27,1
"U3.9",2,"2",383.608,7.465969648,44.75897564,1.01999712,11.52002144,29,1
"U4.1",2,"2",426.271,4.864760014,24.08070112,4.380009413,1.200600624,26,1
